id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
BN-BE-MK30-KP281,Kg. Mumong A,Kg. Mumong A,kg-mumong-a-281,BN-BE-MK30-KP281,KA1531,4.568,114.223
BN-BE-MK30-KP282,Kg. Mumong B,Kg. Mumong B,kg-mumong-b-282,BN-BE-MK30-KP282,4.566,114.267
BN-BE-MK30-KP284,Kg. Pandan A,Kg. Pandan A,kg-pandan-a-284,BN-BE-MK30-KP284,KA1931,4.587,114.213
BN-BE-MK30-KP285,Kg. Pandan B,Kg. Pandan B,kg-pandan-b-285,BN-BE-MK30-KP285,KA2931,4.589,114.225
BN-BE-MK30-KP286,Kg. Pandan C,Kg. Pandan C,kg-pandan-c-286,BN-BE-MK30-KP286,KA2131,4.59,114.242
BN-BE-MK30-KP397,Kg. Sungai Melilit,Kg. Sungai Melilit,kg-sungai-melilit-397,BN-BE-MK30-KP397,KA2731,4.545,114.248
BN-BE-MK30-KP398,Kg. Sungai Teraban,Kg. Sungai Teraban,kg-sungai-teraban-398,BN-BE-MK30-KP398,KA3331,4.586,114.182
BN-BE-MK30-KP283,Pekan Kuala Belait,Pekan Kuala Belait,pekan-kuala-belait-283,BN-BE-MK30-KP283,KA1131,4.585,114.193
