id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
BN-BM-MK08-KP039,Kg. Batu Marang,Kg. Batu Marang,kg-batu-marang-39,BN-BM-MK08-KP039,BU1529,4.987,115.033
BN-BM-MK08-KP090,Kg. Mentiri,Kg. Mentiri,kg-mentiri-90,BN-BM-MK08-KP090,BU1929,4.971,115.021
BN-BM-MK08-KP180,Kg. Panchor Mentiri,Kg. Panchor Mentiri,kg-panchor-mentiri-180,BN-BM-MK08-KP180,4.98,115.007
BN-BM-MK08-KP100,Kg. Pangkalan Sibabau,Kg. Pangkalan Sibabau,kg-pangkalan-sibabau-100,BN-BM-MK08-KP100,4.956,115.024
BN-BM-MK08-KP127,Kg. Salar,Kg. Salar,kg-salar-127,BN-BM-MK08-KP127,BU1429,5.003,115.027
BN-BM-MK08-KP264,Kg. Sungai Buloh,Kg. Sungai Buloh,kg-sungai-buloh-264,BN-BM-MK08-KP264,BU1229,4.989,115.023
BN-BM-MK08-KP959,Kg. Tanah Jambu,Kg. Tanah Jambu,kg-tanah-jambu-959,BN-BM-MK08-KP959,BU1129,4.996,115.002
BN-BM-MK08-KP029,Perumahan Negara Mentiri Kawasan A,Perumahan Negara Mentiri Kawasan A,perumahan-negara-mentiri-kawasan-a-29,BN-BM-MK08-KP029,4.973,115.045
BN-BM-MK08-KP030,Perumahan Negara Mentiri Kawasan B,Perumahan Negara Mentiri Kawasan B,perumahan-negara-mentiri-kawasan-b-30,BN-BM-MK08-KP030,BU2229,4.969,115.026
