id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
BN-BM-MK21-KP077,Kg. Limbongan,Kg. Limbongan,kg-limbongan-77,BN-BM-MK21-KP077,BL1312,4.888,114.936
BN-BM-MK21-KP105,Kg. Pengiran Bendahara Lama,Kg. Pengiran Bendahara Lama,kg-pengiran-bendahara-lama-105,BN-BM-MK21-KP105,BL1512,4.885,114.936
BN-BM-MK21-KP106,Kg. Pengiran Kerma Indera Lama,Kg. Pengiran Kerma Indera Lama,kg-pengiran-kerma-indera-lama-106,BN-BM-MK21-KP106,BL1712,4.883,114.935
BN-BM-MK21-KP110,Kg. Pengiran Tajuddin Hitam,Kg. Pengiran Tajuddin Hitam,kg-pengiran-tajuddin-hitam-110,BN-BM-MK21-KP110,4.882,114.935
BN-BM-MK21-KP155,Kg. Tamoi Tengah,Kg. Tamoi Tengah,kg-tamoi-tengah-155,BN-BM-MK21-KP155,BL2112,4.881,114.933
BN-BM-MK21-KP156,Kg. Tamoi Ujong,Kg. Tamoi Ujong,kg-tamoi-ujong-156,BN-BM-MK21-KP156,BL2312,4.878,114.931
BN-BM-MK21-KP169,Kg. Ujong Bukit,Kg. Ujong Bukit,kg-ujong-bukit-169,BN-BM-MK21-KP169,BL1112,4.889,114.935
